st1,st2,st3,st4,st5,st6,st7,st8,st9,st10,st11,st12,st13,st14,st15,st16,st17,st18,st19,st20,st21,st22,st23,st24,st25,st26,st27,st28,st29,st30,st31,st32,st33,st34,st35,st36,st37,st38,st39,st40,st41,st42,st43,st44,st45,cpu-cycles,instructions,bus-cycles,cache-references,cache-misses,branch-instructions,branch-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-icache-loads,L1-icache-load-missesd,TLB-load-misses,iTLB-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,Label
49,32,13,0,33,11,1,28,2,1,10,0,42,7,0,49,3,16,13,55,21,14,60,2,0,0,49,0,0,0,0,0,205,36,0,0,15,0,21927,3,7,0,50,46,0,1.333823,1,0.720945,0.945516,0.073288,0.073052,0.000074,0.763803,0.073074,0.182884,0.000026,0.481259,0.000001,0.042387,0.000001,0.211051,0.009273,0.073067,0.00002,O2
49,32,13,0,33,11,1,28,2,1,10,0,43,6,0,49,3,16,13,51,22,10,58,2,0,0,49,0,0,0,0,0,178,28,0,0,14,0,21923,3,7,0,47,44,0,1.35576,1,0.644694,0.947893,0.099827,0.112257,0.001349,0.747273,0.099461,0.200586,0.000049,0.571761,0.000001,0.098684,0.000002,0.280124,0.012752,0.099478,0.000025,O2
41,26,11,0,27,9,1,22,2,1,8,0,34,7,0,41,3,14,11,42,17,5,60,2,0,0,41,0,0,0,0,0,148,24,0,0,10,0,22065,2,7,0,38,37,0,4.495338,1,1.123892,0.482821,0.056027,0.065937,0.000067,0.353803,0.056155,0.129024,0.000012,0.015434,0.000002,0.063707,0.000001,0.16667,0.004084,0.056297,0.000009,O3
73,50,19,0,51,17,1,46,2,1,16,0,63,10,0,73,3,20,19,78,32,10,60,1,0,0,73,0,0,0,0,0,243,37,0,0,22,0,21978,5,7,0,67,64,0,2.575212,1,0.834676,0.560773,0.053109,0.104033,0.000558,0.61606,0.053034,0.197827,0.000018,0.461247,0.000002,0.048878,0.000001,0.142762,0.006432,0.052926,0.000014,Ofast
85,59,22,0,60,20,1,55,2,1,19,0,74,11,0,85,3,24,22,87,40,10,60,1,0,0,85,0,0,0,0,0,279,47,0,0,30,0,22097,7,7,0,76,67,0,2.927631,1,0.732846,0.501842,0.033843,0.064798,0.000244,0.376184,0.034165,0.125334,0.000031,0.260738,0.000001,0.030972,0.000001,0.094673,0.004011,0.034202,0.000008,Ofast
73,50,19,0,51,17,1,46,2,1,16,0,65,8,0,73,3,15,19,54,22,9,58,1,0,0,73,0,0,0,0,0,214,44,0,0,19,0,21939,2,7,1,41,39,0,2.602354,1,0.773018,0.577059,0.065492,0.13899,0.000045,0.754835,0.065346,0.28034,0.000149,0.193552,0.000002,0.056938,0.000001,0.188327,0.009099,0.065493,0.000009,O3
67,45,18,0,46,16,1,40,3,2,14,0,59,8,0,67,4,21,18,61,23,10,111,2,0,0,67,0,0,0,0,0,232,48,0,0,17,0,21971,3,11,0,48,46,0,4.951372,1,1.237847,0.529205,0.064102,0.067731,0.000175,0.398077,0.063489,0.130872,0.000152,0.081213,0.000001,0.051339,0.000001,0.190636,0.002357,0.063424,0.000014,O3
77,53,20,0,54,18,1,49,2,1,17,0,70,7,0,77,3,14,20,55,23,9,58,1,0,0,77,0,0,0,0,0,207,40,0,0,20,0,22034,2,7,1,42,40,0,1.890643,1,0.771356,0.623591,0.061457,0.125876,0.000048,0.681058,0.061403,0.257484,0.000042,0.353163,0.000001,0.055859,0.000001,0.174151,0.007682,0.06145,0.000007,O3
93,65,24,0,66,22,1,61,2,1,21,0,80,13,0,93,3,20,24,85,28,17,39,1,0,0,93,0,0,0,0,0,307,62,0,0,27,0,21896,5,7,1,59,56,0,2.230553,1,0.991487,0.701846,0.110239,0.227659,0.000086,1.207595,0.109965,0.46117,0.000231,0.690263,0,0.100071,0.000001,0.311936,0.013873,0.110188,0.000012,Ofast
44,26,14,0,28,10,2,19,6,3,7,0,40,4,0,44,7,12,14,28,21,0,58,2,0,2,37,7,0,0,1,0,125,24,0,0,13,0,22063,1,7,0,31,26,0,0.829187,1,0.268365,0.642027,0.004106,0.226942,0.004698,0.123469,0.004105,1.904456,0.000002,0.251736,0.000002,0.000056,0,0.008116,0.003501,0.004104,0.000001,O1
66,41,21,0,43,17,2,30,10,7,10,0,58,8,0,66,7,14,21,39,40,0,60,1,0,2,36,16,14,0,5,0,277,69,0,0,34,0,21900,2,7,0,56,53,0,1.673452,1,0.418361,0.520277,0.018544,0.080101,0.000036,0.360189,0.018486,0.160089,0.000055,0.261062,0.000001,0.019873,0,0.054734,0.001296,0.018518,0.000002,O2
53,35,14,0,36,12,1,31,2,1,11,0,44,9,0,53,3,18,14,69,36,54,58,2,0,0,53,0,0,0,0,0,335,79,0,0,32,0,0,4,7,0,71,66,0,1.145587,1,0.528337,0.771955,0.07787,0.179934,0.000091,0.367269,0.041068,0.404699,0.036797,0.773206,0.000004,0.022659,0.000002,0.188104,0.006387,0.077828,0.017305,Ofast
61,41,16,0,42,14,1,37,2,1,13,0,57,4,0,61,3,13,16,46,40,32,79,2,0,0,61,0,0,0,0,0,295,81,0,0,32,0,21942,2,7,0,58,57,0,1.291365,1,0.32284,0.353816,0.010015,0.039784,0.000167,0.29479,0.007523,0.059025,0.00249,0.259549,0.000001,0.000119,0,0.016021,0.003419,0.010014,0.00249,O3
45,29,12,0,30,10,1,25,2,1,9,0,41,4,0,45,3,14,12,38,26,16,58,2,0,0,45,0,0,0,0,0,175,36,0,0,24,0,0,2,7,0,47,44,0,1.114342,1,0.59649,0.533645,0.060042,0.250062,0.000097,0.987705,0.044234,0.499655,0.015653,0.615753,0.000002,0.000255,0.000001,0.093458,0.015911,0.059989,0.015637,Ofast
37,23,10,0,24,8,1,19,2,1,7,0,34,3,0,37,3,12,10,29,26,12,58,2,0,0,37,0,0,0,0,0,139,28,0,0,24,0,22067,1,7,0,44,40,0,1.460593,1,0.36515,0.36544,0.004389,0.038529,0.00001,0.12314,0.004438,0.077,0.00003,0.103902,0.000001,0.000041,0,0.007363,0.002441,0.004468,0.000004,O3
78,52,22,0,53,20,1,45,7,5,15,0,67,11,0,78,2,27,22,122,46,78,25,1,0,0,78,0,0,0,0,0,288,33,0,0,23,0,21983,0,11,0,40,50,18,1.235478,1,0.272512,0.562223,0,0.055868,0,0.108519,0,0.069434,0,0.08099,0,0,0,0.000001,0,0,0,O3
82,57,20,0,57,20,0,54,1,1,18,0,77,5,0,82,1,67,20,106,22,73,55,1,0,0,82,0,0,0,0,0,245,28,0,0,20,0,21970,0,36,0,44,48,9,1.035126,1,0.258772,0.344251,0.002649,0.196955,0.006861,0.211842,0.001204,0.132313,0.000309,0.335172,0.011073,0.003814,0.003948,0.012589,0.000005,0.001371,0,O3
78,38,20,1,42,15,3,32,5,2,7,0,64,14,0,78,11,27,20,113,109,1,32,1,1,2,74,4,0,0,1,1,347,55,0,0,69,0,22042,3,21,0,78,73,43,0.592455,1,0.103024,0.503117,0,0.100654,0.001865,0.279298,0,0.220729,0,0.220307,0,0,0,0,0,0,0,O3
19,10,5,0,10,5,0,7,1,1,3,0,16,3,0,19,1,8,5,29,18,0,34,2,0,0,19,0,0,0,0,0,62,5,0,0,11,0,21893,1,5,0,19,19,10,4.079616,1,1.019904,0.453563,0.00004,0.162852,0.000018,0.255891,0.000022,0.197671,0,0.22127,0.000016,0.000021,0.000007,0.000052,0.000002,0.000026,0,O2
64,43,17,0,44,15,1,38,3,2,13,0,55,9,0,64,3,20,17,66,21,14,58,1,0,2,41,23,0,0,1,0,256,52,0,0,18,0,21955,4,7,0,49,48,0,3.525654,1,0.881414,0.516466,0.068145,0.069445,0.000025,0.378721,0.067975,0.137749,0.000169,0.012262,0,0.053629,0.000001,0.144043,0.004887,0.068131,0.000033,O3
53,35,14,0,36,12,1,31,2,1,11,0,45,8,0,53,3,16,14,52,14,9,58,2,0,0,53,0,0,0,0,0,179,32,0,0,12,0,0,3,7,0,40,39,0,3.377563,1,0.880895,0.517933,0.068589,0.069113,0.000025,0.379694,0.068415,0.138239,0.00016,0.008854,0.000001,0.053982,0.000001,0.145201,0.004981,0.068574,0.000033,O2
49,32,13,0,33,11,1,28,2,1,10,0,42,7,0,49,3,16,13,55,21,14,60,2,0,0,49,0,0,0,0,0,205,36,0,0,15,0,21927,3,7,0,50,46,0,1.83051,1,0.857861,0.53662,0.041262,0.041593,0.000042,0.432658,0.041232,0.104183,0.000015,0.276259,0,0.023463,0.000001,0.117838,0.005326,0.041178,0.000011,O2
49,32,13,0,33,11,1,28,2,1,10,0,43,6,0,49,3,16,13,51,22,10,58,2,0,0,49,0,0,0,0,0,178,28,0,0,14,0,21923,3,7,0,47,44,0,1.707107,1,0.83493,0.434817,0.045683,0.051493,0.000619,0.342779,0.045673,0.092011,0.000028,0.262328,0.000001,0.045266,0.000001,0.12946,0.00584,0.045642,0.000012,O2
41,26,11,0,27,9,1,22,2,1,8,0,34,7,0,41,3,14,11,42,17,5,60,2,0,0,41,0,0,0,0,0,148,24,0,0,10,0,22065,2,7,0,38,37,0,4.496059,1,1.124,0.482855,0.056109,0.065944,0.000067,0.353789,0.056348,0.129019,0.000012,0.01522,0.000002,0.063704,0.000001,0.16778,0.004056,0.056287,0.000009,O3
73,50,19,0,51,17,1,46,2,1,16,0,63,10,0,73,3,20,19,78,32,10,60,1,0,0,73,0,0,0,0,0,243,37,0,0,22,0,21978,5,7,0,67,64,0,2.237972,1,0.730022,0.497365,0.047119,0.092304,0.000498,0.546531,0.047024,0.175518,0.000016,0.408838,0.000001,0.043383,0.000001,0.126825,0.005724,0.047073,0.000012,Ofast
85,59,22,0,60,20,1,55,2,1,19,0,74,11,0,85,3,24,22,87,40,10,60,1,0,0,85,0,0,0,0,0,279,47,0,0,30,0,22097,7,7,0,76,67,0,2.940338,1,0.73573,0.501565,0.034464,0.064777,0.000245,0.375922,0.034153,1.252612,0.000031,0.260192,0.000001,0.030967,0.000001,0.095038,0.004017,0.034417,0.000008,Ofast
73,50,19,0,51,17,1,46,2,1,16,0,65,8,0,73,3,15,19,54,22,9,58,1,0,0,73,0,0,0,0,0,214,44,0,0,19,0,21939,2,7,1,41,39,0,2.525178,1,0.694263,0.546707,0.048994,1.040435,0.000034,0.518106,0.048889,0.209467,0.000115,0.139676,0.000001,0.042593,0.000001,0.141339,0.006698,0.049004,0.000007,O3
67,45,18,0,46,16,1,40,3,2,14,0,59,8,0,67,4,21,18,61,23,10,111,2,0,0,67,0,0,0,0,0,232,48,0,0,17,0,21971,3,11,0,48,46,0,4.892541,1,1.225123,0.529669,0.063545,0.067809,0.000175,0.39881,0.063565,0.130883,0.000165,0.086019,0.000001,0.050693,0.000001,0.19475,0.002035,0.063778,0.000015,O3
77,53,20,0,54,18,1,49,2,1,17,0,70,7,0,77,3,14,20,55,23,9,58,1,0,0,77,0,0,0,0,0,207,40,0,0,20,0,22034,2,7,1,42,40,0,2.666179,1,0.666543,0.569286,0.037159,0.076256,0.000029,0.413703,0.037117,0.156478,0.000024,0.217403,0.000001,0.033779,0,0.104948,0.004696,0.037151,0.000004,O3
93,65,24,0,66,22,1,61,2,1,21,0,80,13,0,93,3,20,24,85,28,17,39,1,0,0,93,0,0,0,0,0,307,62,0,0,27,0,21896,5,7,1,59,56,0,2.439572,1,1.148616,0.652377,0.173145,0.356717,0.000137,1.896274,0.172753,0.723551,0.000359,1.083042,0.000001,0.157157,0.000002,0.489388,0.021809,0.173089,0.00002,Ofast
44,26,14,0,28,10,2,19,6,3,7,0,40,4,0,44,7,12,14,28,21,0,58,2,0,2,37,7,0,0,1,0,125,24,0,0,13,0,22063,1,7,0,31,26,0,1.532951,1,0.773126,1.064805,0.019268,1.06782,0.022107,1.919082,0.019508,1.410716,0.00001,2.316401,0.000005,0.000266,0.000002,0.038325,0.016475,0.019459,0.000005,O1
66,41,21,0,43,17,2,30,10,7,10,0,58,8,0,66,7,14,21,39,40,0,60,1,0,2,36,16,14,0,5,0,277,69,0,0,34,0,21900,2,7,0,56,53,0,1.69565,1,0.423908,0.520281,0.018532,0.080102,0.000036,0.228777,0.018467,0.16009,0.000058,0.261067,0.000001,0.019873,0,0.054564,0.001284,0.018539,0.000002,O2
53,35,14,0,36,12,1,31,2,1,11,0,44,9,0,53,3,18,14,69,36,54,58,2,0,0,53,0,0,0,0,0,335,79,0,0,32,0,0,4,7,0,71,66,0,1.101871,1,0.826495,0.855772,0.049317,0.113841,0.000057,0.354775,0.025996,0.256035,0.023282,0.489152,0.000002,0.014336,0.000001,0.118984,0.004047,0.049318,0.010954,Ofast
61,41,16,0,42,14,1,37,2,1,13,0,57,4,0,61,3,13,16,46,40,32,79,2,0,0,61,0,0,0,0,0,295,81,0,0,32,0,21942,2,7,0,58,57,0,1.291113,1,0.322778,0.353816,0.010015,0.039784,0.000167,0.29479,0.007524,0.059026,0.00249,0.25955,0.000001,0.000119,0,0.01602,0.003429,0.010013,0.00249,O3
45,29,12,0,30,10,1,25,2,1,9,0,41,4,0,45,3,14,12,38,26,16,58,2,0,0,45,0,0,0,0,0,175,36,0,0,24,0,0,2,7,0,47,44,0,1.102698,1,0.593584,0.851547,0.060164,0.250061,0.000097,1.623514,0.044072,0.499654,0.015657,1.251563,0.000002,0.000255,0.000001,0.09307,0.015913,0.059746,0.015637,Ofast
37,23,10,0,24,8,1,19,2,1,7,0,34,3,0,37,3,12,10,29,26,12,58,2,0,0,37,0,0,0,0,0,139,28,0,0,24,0,22067,1,7,0,44,40,0,1.449551,1,0.387143,0.388297,0.005261,0.046159,0.000012,0.345558,0.005415,0.092247,0.000037,0.322497,0.000001,0.000049,0,0.00895,0.002949,0.00546,0.000005,O3
78,52,22,0,53,20,1,45,7,5,15,0,67,11,0,78,2,27,22,122,46,78,25,1,0,0,78,0,0,0,0,0,288,33,0,0,23,0,21983,0,11,0,40,50,18,1.253009,1,0.351304,0.578655,0,0.067428,0,0.544808,0,0.105207,0,0.318946,0.000001,0,0,0.000001,0,0,0,O3
82,57,20,0,57,20,0,54,1,1,18,0,77,5,0,82,1,67,20,106,22,73,55,1,0,0,82,0,0,0,0,0,245,28,0,0,20,0,21970,0,36,0,44,48,9,1.040011,1,0.259982,0.344665,0.001215,0.1972,0.00693,0.212029,0.001167,0.132076,0.000189,0.337843,0.011143,0.003926,0.004114,0.013811,0.000002,0.002069,0,O3
78,38,20,1,42,15,3,32,5,2,7,0,64,14,0,78,11,27,20,113,109,1,32,1,1,2,74,4,0,0,1,1,347,55,0,0,69,0,22042,3,21,0,78,73,43,0.59265,1,0.095721,0.503119,0,0.100653,0.001865,0.280528,0,0.222591,0,0.224156,0,0,0,0.000001,0,0,0,O3
19,10,5,0,10,5,0,7,1,1,3,0,16,3,0,19,1,8,5,29,18,0,34,2,0,0,19,0,0,0,0,0,62,5,0,0,11,0,21893,1,5,0,19,19,10,3.846863,1,0.961717,0.453561,0.000033,0.162852,0.000018,0.255888,0.000029,0.197669,0,0.221256,0.000016,0.000021,0.000007,0.000051,0.000001,0.000023,0,O2
64,43,17,0,44,15,1,38,3,2,13,0,55,9,0,64,3,20,17,66,21,14,58,1,0,2,41,23,0,0,1,0,256,52,0,0,18,0,21955,4,7,0,49,48,0,3.375537,1,0.843885,0.516443,0.068149,0.069442,0.000025,0.378713,0.067984,0.137744,0.000165,0.012157,0,0.053616,0.000001,0.144566,0.004567,0.068155,0.000032,O3
53,35,14,0,36,12,1,31,2,1,11,0,45,8,0,53,3,16,14,52,14,9,58,2,0,0,53,0,0,0,0,0,179,32,0,0,12,0,0,3,7,0,40,39,0,3.390817,1,0.847706,0.517941,0.068582,0.06911,0.000025,0.379697,0.068417,0.138254,0.000176,0.008783,0.000001,0.053968,0.000001,0.145813,0.004588,0.068587,0.000032,O2
49,32,13,0,33,11,1,28,2,1,10,0,42,7,0,49,3,16,13,55,21,14,60,2,0,0,49,0,0,0,0,0,205,36,0,0,15,0,21927,3,7,0,50,46,0,3.320098,1,0.83002,0.534771,0.041234,0.041383,0.000042,0.433264,0.041264,0.104473,0.000015,0.277513,0,0.023158,0.000001,0.118938,0.005156,0.04123,0.000011,O2
49,32,13,0,33,11,1,28,2,1,10,0,43,6,0,49,3,16,13,51,22,10,58,2,0,0,49,0,0,0,0,0,178,28,0,0,14,0,21923,3,7,0,47,44,0,3.24441,1,0.819351,0.434855,0.045681,0.051495,0.000619,0.342859,0.04573,0.092039,0.000045,0.262514,0.000001,0.04526,0.000001,0.131733,0.00566,0.045706,0.000012,O2
41,26,11,0,27,9,1,22,2,1,8,0,34,7,0,41,3,14,11,42,17,5,60,2,0,0,41,0,0,0,0,0,148,24,0,0,10,0,22065,2,7,0,38,37,0,4.482266,1,1.120628,0.482808,0.056545,0.065932,0.000066,0.353771,0.05639,0.129031,0.000012,0.014422,0.000002,0.063699,0.000001,0.172741,0.00371,0.056685,0.000009,O3
73,50,19,0,51,17,1,46,2,1,16,0,63,10,0,73,3,20,19,78,32,10,60,1,0,0,73,0,0,0,0,0,243,37,0,0,22,0,21978,5,7,0,67,64,0,2.55489,1,0.642926,0.497173,0.032435,0.063564,0.000341,0.376305,0.032371,0.120896,0.000011,0.280538,0.000001,0.029902,0.000001,0.087785,0.003823,0.032418,0.000009,Ofast
85,59,22,0,60,20,1,55,2,1,19,0,74,11,0,85,3,24,22,87,40,10,60,1,0,0,85,0,0,0,0,0,279,47,0,0,30,0,22097,7,7,0,76,67,0,2.842775,1,0.713606,0.500399,0.034442,0.064667,0.000245,0.375273,0.034444,0.125081,0.000031,0.258866,0.000001,0.030938,0.000001,0.095655,0.00391,0.034446,0.000008,Ofast
73,50,19,0,51,17,1,46,2,1,16,0,65,8,0,73,3,15,19,54,22,9,58,1,0,0,73,0,0,0,0,0,214,44,0,0,19,0,21939,2,7,1,41,39,0,2.361493,1,0.590372,0.52335,0.033089,0.070201,0.000023,0.381857,0.033014,0.141705,0.000072,0.102524,0.000001,0.028762,0,0.095436,0.004525,0.033093,0.000005,O3
67,45,18,0,46,16,1,40,3,2,14,0,59,8,0,67,4,21,18,61,23,10,111,2,0,0,67,0,0,0,0,0,232,48,0,0,17,0,21971,3,11,0,48,46,0,4.891127,1,1.223364,0.529785,0.063843,0.067831,0.000175,0.398445,0.063631,0.130875,0.00016,0.084021,0.000001,0.051223,0.000001,0.190882,0.002329,0.063604,0.000015,O3
77,53,20,0,54,18,1,49,2,1,17,0,70,7,0,77,3,14,20,55,23,9,58,1,0,0,77,0,0,0,0,0,207,40,0,0,20,0,22034,2,7,1,42,40,0,2.671677,1,0.667918,0.56847,0.037168,0.076166,0.000028,0.412424,0.037126,0.155961,0.000024,0.214866,0.000001,0.033771,0,0.106381,0.004543,0.037154,0.000004,O3
93,65,24,0,66,22,1,61,2,1,21,0,80,13,0,93,3,20,24,85,28,17,39,1,0,0,93,0,0,0,0,0,307,62,0,0,27,0,21896,5,7,1,59,56,0,2.688277,1,0.672068,0.568163,0.037508,0.077452,0.000029,0.41146,0.037441,0.157033,0.000081,0.235912,0,0.034071,0.000001,0.106057,0.004722,0.037537,0.000004,Ofast
44,26,14,0,28,10,2,19,6,3,7,0,40,4,0,44,7,12,14,28,21,0,58,2,0,2,37,7,0,0,1,0,125,24,0,0,13,0,22063,1,7,0,31,26,0,0.7035,1,0.176297,0.545484,0.001418,0.078766,0.001631,0.365512,0.001417,0.179976,0.000001,0.322712,0,0.00002,0,0.002805,0.001215,0.001419,0,O1
66,41,21,0,43,17,2,30,10,7,10,0,58,8,0,66,7,14,21,39,40,0,60,1,0,2,36,16,14,0,5,0,277,69,0,0,34,0,21900,2,7,0,56,53,0,1.683894,1,0.420964,0.520281,0.018519,0.080102,0.000036,0.360188,0.01847,0.160088,0.000056,0.261058,0.000001,0.019869,0,0.055402,0.001184,0.018498,0.000002,O2
53,35,14,0,36,12,1,31,2,1,11,0,44,9,0,53,3,18,14,69,36,54,58,2,0,0,53,0,0,0,0,0,335,79,0,0,32,0,0,4,7,0,71,66,0,1.587798,1,0.396949,0.450604,0.018168,0.041939,0.000021,0.356283,0.0096,0.094329,0.008579,0.180248,0.000001,0.005282,0,0.043839,0.001494,0.018163,0.004035,Ofast
61,41,16,0,42,14,1,37,2,1,13,0,57,4,0,61,3,13,16,46,40,32,79,2,0,0,61,0,0,0,0,0,295,81,0,0,32,0,21942,2,7,0,58,57,0,1.295532,1,0.323883,0.353815,0.010013,0.039784,0.000167,0.29479,0.007521,0.059026,0.002489,0.259548,0.000001,0.000119,0,0.016094,0.003468,0.010009,0.00249,O3
45,29,12,0,30,10,1,25,2,1,9,0,41,4,0,45,3,14,12,38,26,16,58,2,0,0,45,0,0,0,0,0,175,36,0,0,24,0,0,2,7,0,47,44,0,1.102423,1,0.275605,0.472134,0.013432,0.055607,0.000022,0.361025,0.009926,0.11111,0.003481,0.278313,0,0.000057,0,0.020779,0.003535,0.013406,0.003477,Ofast
37,23,10,0,24,8,1,19,2,1,7,0,34,3,0,37,3,12,10,29,26,12,58,2,0,0,37,0,0,0,0,0,139,28,0,0,24,0,22067,1,7,0,44,40,0,1.449324,1,0.362333,0.365441,0.004213,0.038529,0.00001,0.288438,0.004206,0.076998,0.000032,0.269191,0.000001,0.000041,0,0.007058,0.002438,0.004214,0.000004,O3
78,52,22,0,53,20,1,45,7,5,15,0,67,11,0,78,2,27,22,122,46,78,25,1,0,0,78,0,0,0,0,0,288,33,0,0,23,0,21983,0,11,0,40,50,18,1.233364,1,0.313634,0.562219,0,0.055868,0,0.475049,0,0.087169,0,0.270165,0,0,0,0.000001,0,0,0,O3
82,57,20,0,57,20,0,54,1,1,18,0,77,5,0,82,1,67,20,106,22,73,55,1,0,0,82,0,0,0,0,0,245,28,0,0,20,0,21970,0,36,0,44,48,9,1.042755,1,0.260703,0.344021,0.002042,0.197351,0.006912,0.21212,0.001339,0.132397,0.000236,0.336191,0.010971,0.003763,0.004077,0.012316,0.000002,0.000948,0,O3
78,38,20,1,42,15,3,32,5,2,7,0,64,14,0,78,11,27,20,113,109,1,32,1,1,2,74,4,0,0,1,1,347,55,0,0,69,0,22042,3,21,0,78,73,43,0.593152,1,0.135892,0.50312,0,0.100654,0.001865,0.280529,0,0.222591,0,0.222801,0,0,0,0,0,0,0,O3
19,10,5,0,10,5,0,7,1,1,3,0,16,3,0,19,1,8,5,29,18,0,34,2,0,0,19,0,0,0,0,0,62,5,0,0,11,0,21893,1,5,0,19,19,10,3.749601,1,0.9374,0.453561,0.00002,0.162852,0.000018,0.255891,0.000033,0.197671,0,0.221254,0.000015,0.000021,0.000008,0.00007,0.000002,0.000025,0,O2
64,43,17,0,44,15,1,38,3,2,13,0,55,9,0,64,3,20,17,66,21,14,58,1,0,2,41,23,0,0,1,0,256,52,0,0,18,0,21955,4,7,0,49,48,0,3.341622,1,0.835409,0.516441,0.068142,0.069439,0.000025,0.378694,0.067976,0.137738,0.000164,0.012122,0,0.053621,0.000001,0.144378,0.004784,0.068145,0.000033,O3
53,35,14,0,36,12,1,31,2,1,11,0,45,8,0,53,3,16,14,52,14,9,58,2,0,0,53,0,0,0,0,0,179,32,0,0,12,0,0,3,7,0,40,39,0,3.032162,1,0.867557,0.51794,0.068586,0.069113,0.000025,0.379673,0.068417,0.138231,0.000162,0.008691,0.000001,0.053979,0.000001,0.145207,0.004967,0.068578,0.000033,O2
49,32,13,0,33,11,1,28,2,1,10,0,42,7,0,49,3,16,13,55,21,14,60,2,0,0,49,0,0,0,0,0,205,36,0,0,15,0,21927,3,7,0,50,46,0,1.400367,1,0.611303,1.279413,0.098703,0.099004,0.0001,1.03234,0.098695,0.247791,0.000036,0.654387,0.000001,0.057297,0.000002,0.282084,0.01276,0.098819,0.000027,O2
49,32,13,0,33,11,1,28,2,1,10,0,43,6,0,49,3,16,13,51,22,10,58,2,0,0,49,0,0,0,0,0,178,28,0,0,14,0,21923,3,7,0,47,44,0,3.302602,1,0.827027,0.434853,0.045671,0.051495,0.000619,0.342825,0.045578,0.092024,0.000033,0.262443,0,0.045267,0.000001,0.129859,0.005825,0.045739,0.000012,O2
41,26,11,0,27,9,1,22,2,1,8,0,34,7,0,41,3,14,11,42,17,5,60,2,0,0,41,0,0,0,0,0,148,24,0,0,10,0,22065,2,7,0,38,37,0,4.474032,1,1.118556,0.482931,0.0554,0.065949,0.000067,0.353881,0.055706,0.129039,0.000012,0.016112,0.000002,0.063706,0.000001,0.166702,0.004073,0.055984,0.000009,O3
73,50,19,0,51,17,1,46,2,1,16,0,63,10,0,73,3,20,19,78,32,10,60,1,0,0,73,0,0,0,0,0,243,37,0,0,22,0,21978,5,7,0,67,64,0,2.349743,1,0.729392,0.497646,0.047414,0.092327,0.000496,0.547123,0.047436,0.175668,0.000016,0.410258,0.000001,0.043387,0.000001,0.126766,0.005707,0.047323,0.000012,Ofast
85,59,22,0,60,20,1,55,2,1,19,0,74,11,0,85,3,24,22,87,40,10,60,1,0,0,85,0,0,0,0,0,279,47,0,0,30,0,22097,7,7,0,76,67,0,2.858565,1,0.715923,0.501286,0.03461,0.06475,0.000244,0.376375,0.034133,0.125389,0.00003,0.261121,0.000001,0.030979,0.000001,0.094355,0.00401,0.034073,0.000008,Ofast
73,50,19,0,51,17,1,46,2,1,16,0,65,8,0,73,3,15,19,54,22,9,58,1,0,0,73,0,0,0,0,0,214,44,0,0,19,0,21939,2,7,1,41,39,0,3.099539,1,1.965028,0.857754,0.377278,0.800914,0.000264,3.993506,0.376432,1.614734,0.000873,1.101574,0.000009,0.328031,0.000005,1.080046,0.053159,0.377262,0.000054,O3
67,45,18,0,46,16,1,40,3,2,14,0,59,8,0,67,4,21,18,61,23,10,111,2,0,0,67,0,0,0,0,0,232,48,0,0,17,0,21971,3,11,0,48,46,0,4.935675,1,1.233983,0.528907,0.063347,0.067681,0.000175,0.398111,0.063236,0.130876,0.000166,0.081954,0.000001,0.051204,0.000001,0.191482,0.002302,0.063755,0.000015,O3
77,53,20,0,54,18,1,49,2,1,17,0,70,7,0,77,3,14,20,55,23,9,58,1,0,0,77,0,0,0,0,0,207,40,0,0,20,0,22034,2,7,1,42,40,0,2.235622,1,1.707441,1.451748,0.291309,0.595762,0.00022,3.224154,0.291128,1.218931,0.000185,1.666467,0.000006,0.264746,0.000004,0.823525,0.036668,0.291304,0.000032,O3
93,65,24,0,66,22,1,61,2,1,21,0,80,13,0,93,3,20,24,85,28,17,39,1,0,0,93,0,0,0,0,0,307,62,0,0,27,0,21896,5,7,1,59,56,0,1.95125,1,1.008116,0.635603,0.153636,0.316649,0.000118,1.681697,0.153293,0.641512,0.000322,0.955993,0.000001,0.139477,0.000002,0.434188,0.019394,0.153666,0.000017,Ofast
44,26,14,0,28,10,2,19,6,3,7,0,40,4,0,44,7,12,14,28,21,0,58,2,0,2,37,7,0,0,1,0,125,24,0,0,13,0,22063,1,7,0,31,26,0,0.995436,1,0.420969,0.741602,0.007857,0.456722,0.009456,2.119301,0.007891,1.043494,0.000004,1.87095,0.000002,0.000114,0.000001,0.015654,0.007043,0.007908,0.000002,O1
66,41,21,0,43,17,2,30,10,7,10,0,58,8,0,66,7,14,21,39,40,0,60,1,0,2,36,16,14,0,5,0,277,69,0,0,34,0,21900,2,7,0,56,53,0,1.717228,1,1.374656,1.988299,0.164076,0.709109,0.000319,0.861922,0.163617,1.417218,0.000501,2.311129,0.000012,0.175911,0.000003,0.48151,0.011356,0.164179,0.000021,O2
53,35,14,0,36,12,1,31,2,1,11,0,44,9,0,53,3,18,14,69,36,54,58,2,0,0,53,0,0,0,0,0,335,79,0,0,32,0,0,4,7,0,71,66,0,0.935949,1,0.662592,0.846586,0.345366,0.796904,0.000401,6.769598,0.182419,1.792369,0.163001,3.423674,0.000031,0.100364,0.000007,0.835668,0.027486,0.34471,0.076171,Ofast
